date,warehouse_location,category,product_name,base_price,is_promotion,current_stock_on_hand,supplier_lead_time_days,rolling_avg_7d,rolling_avg_30d,units_sold
7/11/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.29,6.77,2
7/12/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.86,6.4,11
7/13/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8,6.5,6
7/14/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.86,6.57,14
7/15/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.86,6.8,14
7/16/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.14,6.87,3
7/17/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.57,6.87,3
7/18/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.57,6.57,10
7/19/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.71,6.8,3
7/20/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.57,6.73,2
7/21/2025,Lagos,Face Shapers,V-Line Face Lifter,45,1,257,25,7,6.43,29
7/22/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.14,7.3,7
7/23/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.14,7.47,6
7/24/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.57,7.5,5
7/25/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.86,7.4,12
7/26/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.14,7.53,12
7/27/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,10.43,7.53,14
7/28/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,12.14,7.93,7
7/29/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9,8.03,8
7/30/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.14,8.17,13
7/31/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,10.14,8.43,5
8/1/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,10.14,8.2,8
8/2/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.57,8.3,7
8/3/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.86,8.4,4
8/4/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.43,8.37,2
8/5/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.71,8.33,8
8/6/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.71,8.37,3
8/7/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.29,8,3
8/8/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5,7.93,2
8/9/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,4.14,7.53,4
8/10/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,3.71,7.57,2
8/11/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,3.43,7.57,2
8/12/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,3.43,7.27,3
8/13/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,2.71,7.17,12
8/14/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,4,7.1,8
8/15/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,4.71,6.9,5
8/16/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.14,6.97,3
8/17/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5,6.97,13
8/18/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.57,7.07,9
8/19/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.57,7.27,10
8/20/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.57,7.53,14
8/21/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.86,7.03,8
8/22/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.86,7.07,10
8/23/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.57,7.2,14
8/24/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,11.14,7.5,13
8/25/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,11.14,7.53,12
8/26/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,11.57,7.53,10
8/27/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,11.57,7.4,7
8/28/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,10.57,7.4,5
8/29/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,10.14,7.3,6
8/30/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.57,7.07,8
8/31/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.71,7.17,4
9/1/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.43,7.03,11
9/2/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.29,7.17,7
9/3/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.86,7.27,8
9/4/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7,7.47,12
9/5/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8,7.6,11
9/6/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.71,7.87,13
9/7/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.43,8.2,3
9/8/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.29,8.23,10
9/9/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.14,8.43,4
9/10/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.71,8.5,8
9/11/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.71,8.7,13
9/12/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.86,9.03,10
9/13/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.71,8.97,10
9/14/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.29,9.03,11
9/15/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.43,9.23,9
9/16/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.29,9.43,4
9/17/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.29,9.13,2
9/18/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.43,8.9,8
9/19/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.71,8.83,7
9/20/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.29,8.6,2
9/21/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.14,8.4,3
9/22/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5,8.17,8
9/23/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,4.86,7.97,9
9/24/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.57,7.83,8
9/25/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.43,7.7,10
9/26/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.71,7.7,11
9/27/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.29,7.83,3
9/28/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.43,7.77,5
9/29/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.71,7.73,10
9/30/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8,7.8,14
10/1/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.71,8.13,10
10/2/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9,8.1,5
10/3/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.29,8.03,3
10/4/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.14,7.87,2
10/5/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7,7.53,8
10/6/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.43,7.43,5
10/7/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.71,7.17,2
10/8/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5,7.13,14
10/9/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.57,7.27,6
10/10/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.71,7.33,2
10/11/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.57,7.13,6
10/12/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.14,6.9,6
10/13/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.86,6.77,4
10/14/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.71,6.57,2
10/15/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.71,6.27,4
10/16/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,4.29,6.1,14
10/17/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.43,6.43,6
10/18/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6,6.57,6
10/19/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6,6.5,7
10/20/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.14,6.5,9
10/21/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.86,6.73,2
10/22/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.86,6.7,8
10/23/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.43,6.7,6
10/24/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.29,6.6,2
10/25/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.71,6.4,10
10/26/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.29,6.4,12
10/27/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7,6.43,13
10/28/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.57,6.77,5
10/29/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8,6.77,3
10/30/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.29,6.53,13
10/31/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.29,6.5,11
11/1/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.57,6.53,6
11/2/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9,6.57,7
11/3/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.29,6.7,10
11/4/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.86,6.97,10
11/5/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.57,7.03,12
11/6/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.86,7.27,8
11/7/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.14,7.47,10
11/8/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9,7.33,7
11/9/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.14,7.37,6
11/10/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9,7.5,10
11/11/2025,Lagos,Face Shapers,V-Line Face Lifter,45,1,257,25,9,7.63,19
11/12/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,10.29,8.07,3
11/13/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9,8.03,9
11/14/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.14,8.27,5
11/15/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.43,8.3,8
11/16/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.57,8.1,9
11/17/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9,8.2,7
11/18/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.57,8.23,8
11/19/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7,8.27,4
11/20/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.14,8.1,9
11/21/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.14,8.33,11
11/22/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8,8.43,4
11/23/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.43,8.37,2
11/24/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.43,8.37,2
11/25/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.71,8.1,8
11/26/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.71,7.97,3
11/27/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.57,7.63,4
11/28/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,4.86,7.6,8
11/29/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,4.43,7.77,8
11/30/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5,7.6,9
12/1/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6,7.53,11
12/2/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.29,7.7,12
12/3/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.86,7.87,14
12/4/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.43,8,6
12/5/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.71,7.87,3
12/6/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9,7.57,6
12/7/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.71,7.5,13
12/8/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.29,7.6,9
12/9/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9,7.67,10
12/10/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.71,7.8,12
12/11/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.43,7.87,7
12/12/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.57,7.47,6
12/13/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9,7.57,14
12/14/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,10.14,7.73,13
12/15/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,10.14,8,11
12/16/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,10.43,8.1,4
12/17/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.57,7.93,14
12/18/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.86,8.17,9
12/19/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,10.14,8.2,5
12/20/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,10,8.23,12
12/21/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,9.71,8.33,3
12/22/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,8.29,8.07,7
12/23/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.71,8.17,3
12/24/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,7.57,8.2,3
12/25/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6,8.23,5
12/26/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.43,8.13,12
12/27/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6.43,8.43,4
12/28/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.29,8.43,3
12/29/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,5.29,8.27,2
12/30/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,4.57,8.07,13
12/31/2025,Lagos,Face Shapers,V-Line Face Lifter,45,0,257,25,6,8.2,7
1/1/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,NULL,NULL,13
1/2/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,13,13,6
1/3/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.5,9.5,11
1/4/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10,10,10
1/5/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10,10,6
1/6/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.2,9.2,7
1/7/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.83,8.83,2
1/8/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.86,7.86,12
1/9/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.71,8.38,10
1/10/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.29,8.56,3
1/11/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.14,8,9
1/12/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7,8.09,12
1/13/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.86,8.42,9
1/14/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.14,8.46,3
1/15/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.29,8.07,12
1/16/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.29,8.33,12
1/17/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.57,8.56,6
1/18/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9,8.41,9
1/19/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9,8.44,8
1/20/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.43,8.42,4
1/21/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.71,8.2,10
1/22/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.71,8.29,9
1/23/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.29,8.32,5
1/24/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.29,8.17,10
1/25/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.86,8.25,4
1/26/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.14,8.08,11
1/27/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.57,8.19,13
1/28/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.86,8.37,6
1/29/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.29,8.29,14
1/30/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9,8.48,4
1/31/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.86,8.33,2
2/1/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.71,7.97,2
2/2/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.43,7.83,2
2/3/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,6.14,7.53,4
2/4/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,4.86,7.33,9
2/5/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,5.29,7.43,14
2/6/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,5.29,7.67,3
2/7/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,5.14,7.7,8
2/8/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,6,7.57,13
2/9/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.57,7.67,11
2/10/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.86,7.93,13
2/11/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10.14,8.07,8
2/12/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10,7.93,6
2/13/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.86,7.83,13
2/14/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10.29,8.17,11
2/15/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10.71,8.13,11
2/16/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10.43,8.1,5
2/17/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.57,8.07,8
2/18/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.86,8.03,3
2/19/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.14,7.87,14
2/20/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.29,8.2,13
2/21/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.29,8.3,14
2/22/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.71,8.47,8
2/23/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.29,8.57,10
2/24/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10,8.57,9
2/25/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10.14,8.73,14
2/26/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,11.71,8.83,2
2/27/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10,8.47,11
2/28/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.71,8.63,3
3/1/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.14,8.27,11
3/2/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.57,8.5,13
3/3/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9,8.87,14
3/4/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.71,9.27,4
3/5/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.29,9.33,13
3/6/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.86,9.63,7
3/7/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.29,9.57,14
3/8/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10.86,9.57,14
3/9/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,11.29,9.93,5
3/10/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10.14,9.83,10
3/11/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.57,9.73,8
3/12/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10.14,9.63,8
3/13/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.43,9.47,7
3/14/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.43,9.43,13
3/15/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.29,9.67,9
3/16/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.57,9.53,8
3/17/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9,9.43,11
3/18/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.14,9.43,10
3/19/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.43,9.6,5
3/20/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9,9.5,8
3/21/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.14,9.67,14
3/22/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.29,9.67,3
3/23/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.43,9.33,11
3/24/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.86,9.23,13
3/25/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.14,9.4,10
3/26/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.14,9.4,2
3/27/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.71,9.17,11
3/28/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.14,9.07,13
3/29/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9,9.43,2
3/30/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.86,9.13,5
3/31/2025,London,Face Shapers,V-Line Face Lifter,45,1,266,25,8,9.2,5
4/1/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,6.86,9,11
4/2/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7,8.93,3
4/3/2025,London,Face Shapers,V-Line Face Lifter,45,1,266,25,7.14,8.57,18
4/4/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.14,9.03,14
4/5/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.29,9.07,6
4/6/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.86,9.03,12
4/7/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.86,8.97,4
4/8/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.71,8.63,12
4/9/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.86,8.87,13
4/10/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,11.29,8.97,14
4/11/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10.71,9.17,6
4/12/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.57,9.1,8
4/13/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.86,9.13,10
4/14/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9.57,9.03,13
4/15/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10.86,9.17,6
4/16/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,10,9.1,2
4/17/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.43,8.8,8
4/18/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.57,8.73,3
4/19/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.14,8.67,9
4/20/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.29,8.7,3
4/21/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,6.29,8.33,12
4/22/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,6.14,8.63,6
4/23/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,6.14,8.47,11
4/24/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.43,8.4,4
4/25/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,6.86,8.2,2
4/26/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,6.71,8.2,14
4/27/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.43,8.3,10
4/28/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,8.43,8.2,4
4/29/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.29,8.27,6
4/30/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.29,8.3,5
5/1/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,6.43,8.3,10
5/2/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.29,8.27,14
5/3/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,9,8.63,4
5/4/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.57,8.17,10
5/5/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.57,8.03,4
5/6/2025,London,Face Shapers,V-Line Face Lifter,45,0,266,25,7.57,7.97,13
