date,product_id,warehouse_location,units_sold,is_promotion,local_temp_c
2025-10-19,201,Lagos,6,0,31
2025-10-19,201,London,7,0,13
2025-10-19,201,New York,9,0,16
2025-10-19,201,Dubai,6,0,29
2025-10-19,202,Lagos,13,0,33
2025-10-19,202,London,7,0,1
2025-10-19,202,New York,25,1,15
2025-10-19,202,Dubai,13,0,28
2025-10-19,301,Lagos,5,0,29
2025-10-19,301,London,9,0,4
2025-10-19,301,New York,3,0,16
2025-10-19,301,Dubai,8,0,32
2025-10-19,401,Lagos,4,0,31
2025-10-19,401,London,13,0,8
2025-10-19,401,New York,14,0,12
2025-10-19,401,Dubai,6,0,33
2025-10-19,501,Lagos,7,0,26
2025-10-19,501,London,4,0,17
2025-10-19,501,New York,18,1,7
2025-10-19,501,Dubai,4,0,28
2025-10-19,601,Lagos,13,0,28
2025-10-19,601,London,8,0,14
2025-10-19,601,New York,10,0,4
2025-10-19,601,Dubai,13,0,31
2025-10-20,101,Lagos,13,0,29
2025-10-20,101,London,5,0,17
2025-10-20,101,New York,3,0,19
2025-10-20,101,Dubai,5,0,26
2025-10-20,102,Lagos,14,0,25
2025-10-20,102,London,9,0,15
2025-10-20,102,New York,10,0,19
2025-10-20,102,Dubai,13,0,29
2025-10-20,201,Lagos,5,0,30
2025-10-20,201,London,6,0,11
2025-10-20,201,New York,6,0,12
2025-10-20,201,Dubai,7,0,34
2025-10-20,202,Lagos,4,0,33
2025-10-20,202,London,8,0,10
2025-10-20,202,New York,14,0,4
2025-10-20,202,Dubai,12,0,29
2025-10-20,301,Lagos,3,0,28
2025-10-20,301,London,14,0,5
2025-10-20,301,New York,6,0,14
2025-10-20,301,Dubai,2,0,27
2025-10-20,401,Lagos,10,0,34
2025-10-20,401,London,6,0,10
2025-10-20,401,New York,9,0,8
2025-10-20,401,Dubai,2,0,34
2025-10-20,501,Lagos,9,0,34
2025-10-20,501,London,10,0,18
2025-10-20,501,New York,11,0,18
2025-10-20,501,Dubai,4,0,27
2025-10-20,601,Lagos,4,0,26
2025-10-20,601,London,2,0,13
2025-10-20,601,New York,4,0,10
2025-10-20,601,Dubai,43,1,32
2025-10-21,101,Lagos,9,0,31
2025-10-21,101,London,3,0,3
2025-10-21,101,New York,2,0,2
2025-10-21,101,Dubai,10,0,26
2025-10-21,102,Lagos,5,0,29
2025-10-21,102,London,2,0,14
2025-10-21,102,New York,11,0,0
2025-10-21,102,Dubai,3,0,25
2025-10-21,201,Lagos,12,0,28
2025-10-21,201,London,3,0,18
2025-10-21,201,New York,10,0,11
2025-10-21,201,Dubai,11,0,29
2025-10-21,202,Lagos,13,0,33
2025-10-21,202,London,4,0,8
2025-10-21,202,New York,3,0,6
2025-10-21,202,Dubai,9,0,34
2025-10-21,301,Lagos,11,0,29
2025-10-21,301,London,14,0,1
2025-10-21,301,New York,10,0,9
2025-10-21,301,Dubai,11,0,27
2025-10-21,401,Lagos,4,0,25
2025-10-21,401,London,13,0,13
2025-10-21,401,New York,4,0,17
2025-10-21,401,Dubai,7,0,25
2025-10-21,501,Lagos,2,0,25
2025-10-21,501,London,8,0,6
2025-10-21,501,New York,2,0,16
2025-10-21,501,Dubai,9,0,27
2025-10-21,601,Lagos,4,0,26
2025-10-21,601,London,5,0,2
2025-10-21,601,New York,11,0,19
2025-10-21,601,Dubai,2,0,27
2025-10-22,101,Lagos,11,0,27
2025-10-22,101,London,31,1,9
2025-10-22,101,New York,9,0,10
2025-10-22,101,Dubai,3,0,27
2025-10-22,102,Lagos,5,0,26
2025-10-22,102,London,3,0,0
2025-10-22,102,New York,9,0,16
2025-10-22,102,Dubai,4,0,28
2025-10-22,201,Lagos,7,0,33
2025-10-22,201,London,9,0,5
2025-10-22,201,New York,12,0,1
2025-10-22,201,Dubai,9,0,28
2025-10-22,202,Lagos,2,0,29
2025-10-22,202,London,11,0,19
2025-10-22,202,New York,7,0,6
2025-10-22,202,Dubai,12,0,33
2025-10-22,301,Lagos,2,0,26
2025-10-22,301,London,2,0,1
2025-10-22,301,New York,5,0,18
2025-10-22,301,Dubai,9,0,30
2025-10-22,401,Lagos,11,0,27
2025-10-22,401,London,9,0,11
2025-10-22,401,New York,10,0,0
2025-10-22,401,Dubai,13,0,30
2025-10-22,501,Lagos,8,0,34
2025-10-22,501,London,12,0,2
2025-10-22,501,New York,7,0,12
2025-10-22,501,Dubai,5,0,25
2025-10-22,601,Lagos,10,0,31
2025-10-22,601,London,12,0,18
2025-10-22,601,New York,13,0,4
2025-10-22,601,Dubai,8,0,29
2025-10-23,101,Lagos,4,0,26
2025-10-23,101,London,7,0,18
2025-10-23,101,New York,2,0,18
2025-10-23,101,Dubai,2,0,29
2025-10-23,102,Lagos,2,0,30
2025-10-23,102,London,11,0,19
2025-10-23,102,New York,9,0,19
2025-10-23,102,Dubai,7,0,25
2025-10-23,201,Lagos,7,0,25
2025-10-23,201,London,11,0,7
2025-10-23,201,New York,8,0,9
2025-10-23,201,Dubai,3,0,28
2025-10-23,202,Lagos,2,0,29
2025-10-23,202,London,11,0,1
2025-10-23,202,New York,9,0,9
2025-10-23,202,Dubai,14,0,26
2025-10-23,301,Lagos,5,0,25
2025-10-23,301,London,5,0,17
2025-10-23,301,New York,11,0,13
2025-10-23,301,Dubai,9,0,26
2025-10-23,401,Lagos,12,0,28
2025-10-23,401,London,8,0,2
2025-10-23,401,New York,2,0,9
2025-10-23,401,Dubai,2,0,30
2025-10-23,501,Lagos,6,0,31
2025-10-23,501,London,4,0,7
2025-10-23,501,New York,4,0,12
2025-10-23,501,Dubai,14,0,26
2025-10-23,601,Lagos,8,0,34
2025-10-23,601,London,8,0,12
2025-10-23,601,New York,9,0,13
2025-10-23,601,Dubai,2,0,33
2025-10-24,101,Lagos,5,0,33
2025-10-24,101,London,2,0,10
2025-10-24,101,New York,8,0,17
2025-10-24,101,Dubai,9,0,34
2025-10-24,102,Lagos,10,0,27
2025-10-24,102,London,12,0,8
2025-10-24,102,New York,3,0,7
2025-10-24,102,Dubai,3,0,30
2025-10-24,201,Lagos,11,0,28
2025-10-24,201,London,4,0,15
2025-10-24,201,New York,14,0,8
2025-10-24,201,Dubai,2,0,31
2025-10-24,202,Lagos,9,0,26
2025-10-24,202,London,13,0,19
2025-10-24,202,New York,8,0,12
2025-10-24,202,Dubai,3,0,30
2025-10-24,301,Lagos,2,0,30
2025-10-24,301,London,7,0,11
2025-10-24,301,New York,4,0,12
2025-10-24,301,Dubai,8,0,27
2025-10-24,401,Lagos,6,0,25
2025-10-24,401,London,13,0,3
2025-10-24,401,New York,2,0,3
2025-10-24,401,Dubai,14,0,26
2025-10-24,501,Lagos,2,0,29
2025-10-24,501,London,13,0,14
2025-10-24,501,New York,8,0,19
2025-10-24,501,Dubai,7,0,30
2025-10-24,601,Lagos,11,0,26
2025-10-24,601,London,2,0,10
2025-10-24,601,New York,3,0,0
2025-10-24,601,Dubai,6,0,27
2025-10-25,101,Lagos,6,0,30
2025-10-25,101,London,3,0,2
2025-10-25,101,New York,3,0,8
2025-10-25,101,Dubai,6,0,34
2025-10-25,102,Lagos,10,0,30
2025-10-25,102,London,11,0,17
2025-10-25,102,New York,5,0,5
2025-10-25,102,Dubai,12,0,28
2025-10-25,201,Lagos,4,0,31
2025-10-25,201,London,10,0,17
2025-10-25,201,New York,7,0,8
2025-10-25,201,Dubai,5,0,29
2025-10-25,202,Lagos,4,0,26
2025-10-25,202,London,3,0,8
2025-10-25,202,New York,8,0,11
2025-10-25,202,Dubai,9,0,34
2025-10-25,301,Lagos,8,0,34
2025-10-25,301,London,10,0,9
2025-10-25,301,New York,5,0,10
2025-10-25,301,Dubai,13,0,30
2025-10-25,401,Lagos,7,0,29
2025-10-25,401,London,8,0,4
2025-10-25,401,New York,14,0,10
2025-10-25,401,Dubai,6,0,27
2025-10-25,501,Lagos,10,0,26
2025-10-25,501,London,7,0,16
2025-10-25,501,New York,9,0,7
2025-10-25,501,Dubai,7,0,33
2025-10-25,601,Lagos,9,0,26
2025-10-25,601,London,14,0,5
2025-10-25,601,New York,2,0,14
2025-10-25,601,Dubai,14,0,34
2025-10-26,101,Lagos,4,0,30
2025-10-26,101,London,13,1,5
2025-10-26,101,New York,11,0,8
2025-10-26,101,Dubai,9,0,30
2025-10-26,102,Lagos,5,0,33
2025-10-26,102,London,5,0,4
2025-10-26,102,New York,4,0,18
2025-10-26,102,Dubai,4,0,31
2025-10-26,201,Lagos,9,0,25
2025-10-26,201,London,4,0,16
2025-10-26,201,New York,8,0,12
2025-10-26,201,Dubai,7,0,31
2025-10-26,202,Lagos,13,0,27
2025-10-26,202,London,13,0,13
2025-10-26,202,New York,6,0,11
2025-10-26,202,Dubai,14,0,25
2025-10-26,301,Lagos,4,0,30
2025-10-26,301,London,8,0,3
2025-10-26,301,New York,7,0,8
2025-10-26,301,Dubai,14,0,29
2025-10-26,401,Lagos,12,0,31
2025-10-26,401,London,6,0,3
2025-10-26,401,New York,10,0,17
2025-10-26,401,Dubai,8,0,30
2025-10-26,501,Lagos,12,0,27
2025-10-26,501,London,4,0,8
2025-10-26,501,New York,6,0,16
2025-10-26,501,Dubai,10,0,28
2025-10-26,601,Lagos,8,0,33
2025-10-26,601,London,2,0,12
2025-10-26,601,New York,12,0,15
2025-10-26,601,Dubai,24,1,29
2025-10-27,101,Lagos,4,0,25
2025-10-27,101,London,3,0,19
2025-10-27,101,New York,7,0,15
2025-10-27,101,Dubai,5,0,31
2025-10-27,102,Lagos,5,0,29
2025-10-27,102,London,13,0,18
2025-10-27,102,New York,14,0,4
2025-10-27,102,Dubai,13,0,34
2025-10-27,201,Lagos,3,0,28
2025-10-27,201,London,13,0,7
2025-10-27,201,New York,6,0,18
2025-10-27,201,Dubai,4,0,30
2025-10-27,202,Lagos,10,0,30
2025-10-27,202,London,10,0,2
2025-10-27,202,New York,14,0,17
2025-10-27,202,Dubai,6,0,33
2025-10-27,301,Lagos,10,0,27
2025-10-27,301,London,8,0,16
2025-10-27,301,New York,6,0,10
2025-10-27,301,Dubai,13,0,27
2025-10-27,401,Lagos,8,0,30
2025-10-27,401,London,6,0,12
2025-10-27,401,New York,13,0,4
2025-10-27,401,Dubai,10,0,29
2025-10-27,501,Lagos,13,0,28
2025-10-27,501,London,14,0,2
2025-10-27,501,New York,8,0,19
2025-10-27,501,Dubai,5,0,33
2025-10-27,601,Lagos,11,0,33
2025-10-27,601,London,14,0,16
2025-10-27,601,New York,10,0,17
2025-10-27,601,Dubai,14,0,30
2025-10-28,101,Lagos,9,0,29
2025-10-28,101,London,7,0,6
2025-10-28,101,New York,5,0,6
2025-10-28,101,Dubai,8,0,32
2025-10-28,102,Lagos,9,0,31
2025-10-28,102,London,7,0,18
2025-10-28,102,New York,3,0,14
2025-10-28,102,Dubai,11,0,30
2025-10-28,201,Lagos,9,0,30
2025-10-28,201,London,8,0,13
2025-10-28,201,New York,3,0,18
2025-10-28,201,Dubai,12,0,32
2025-10-28,202,Lagos,6,0,30
2025-10-28,202,London,12,0,18
2025-10-28,202,New York,12,0,4
2025-10-28,202,Dubai,13,0,34
2025-10-28,301,Lagos,4,0,33
2025-10-28,301,London,2,0,12
2025-10-28,301,New York,14,0,2
2025-10-28,301,Dubai,5,0,27
2025-10-28,401,Lagos,10,0,26
2025-10-28,401,London,6,0,4
2025-10-28,401,New York,4,0,10
2025-10-28,401,Dubai,2,0,32
2025-10-28,501,Lagos,5,0,28
2025-10-28,501,London,10,0,4
2025-10-28,501,New York,11,0,14
2025-10-28,501,Dubai,7,0,34
2025-10-28,601,Lagos,13,0,27
2025-10-28,601,London,13,0,12
2025-10-28,601,New York,2,0,8
2025-10-28,601,Dubai,6,0,31
2025-10-29,101,Lagos,6,0,27
2025-10-29,101,London,14,0,10
2025-10-29,101,New York,5,0,2
2025-10-29,101,Dubai,14,0,34
2025-10-29,102,Lagos,12,0,30
2025-10-29,102,London,14,0,18
2025-10-29,102,New York,4,0,15
2025-10-29,102,Dubai,10,0,27
2025-10-29,201,Lagos,4,0,31
2025-10-29,201,London,4,0,0
2025-10-29,201,New York,13,0,6
2025-10-29,201,Dubai,3,0,33
2025-10-29,202,Lagos,11,0,26
2025-10-29,202,London,14,0,5
2025-10-29,202,New York,10,0,2
2025-10-29,202,Dubai,4,0,25
2025-10-29,301,Lagos,12,0,31
2025-10-29,301,London,2,0,7
2025-10-29,301,New York,12,0,7
2025-10-29,301,Dubai,13,0,28
2025-10-29,401,Lagos,33,1,31
2025-10-29,401,London,8,0,0
2025-10-29,401,New York,14,0,19
2025-10-29,401,Dubai,39,1,29
2025-10-29,501,Lagos,3,0,33
2025-10-29,501,London,6,0,9
2025-10-29,501,New York,8,0,2
2025-10-29,501,Dubai,10,0,33
2025-10-29,601,Lagos,12,0,34
2025-10-29,601,London,14,0,12
2025-10-29,601,New York,8,0,18
2025-10-29,601,Dubai,10,0,32
2025-10-30,101,Lagos,13,0,27
2025-10-30,101,London,9,0,16
2025-10-30,101,New York,29,1,14
2025-10-30,101,Dubai,13,0,30
2025-10-30,102,Lagos,6,0,25
2025-10-30,102,London,13,0,18
2025-10-30,102,New York,7,0,16
2025-10-30,102,Dubai,14,0,26
2025-10-30,201,Lagos,3,0,34
2025-10-30,201,London,3,0,17
2025-10-30,201,New York,6,0,6
2025-10-30,201,Dubai,6,0,31
2025-10-30,202,Lagos,7,0,29
2025-10-30,202,London,9,0,6
2025-10-30,202,New York,7,0,11
2025-10-30,202,Dubai,2,0,31
2025-10-30,301,Lagos,4,0,29
2025-10-30,301,London,4,0,7
2025-10-30,301,New York,8,0,14
2025-10-30,301,Dubai,2,0,32
2025-10-30,401,Lagos,3,0,30
2025-10-30,401,London,5,0,9
2025-10-30,401,New York,8,0,0
2025-10-30,401,Dubai,10,0,33
2025-10-30,501,Lagos,13,0,30
2025-10-30,501,London,7,0,3
2025-10-30,501,New York,11,0,17
2025-10-30,501,Dubai,11,0,25
2025-10-30,601,Lagos,11,0,33
2025-10-30,601,London,12,0,3
2025-10-30,601,New York,3,0,3
2025-10-30,601,Dubai,6,0,32
2025-10-31,101,Lagos,10,0,25
2025-10-31,101,London,3,0,19
2025-10-31,101,New York,2,0,14
2025-10-31,101,Dubai,13,0,31
2025-10-31,102,Lagos,13,0,27
2025-10-31,102,London,6,0,17
2025-10-31,102,New York,7,0,6
2025-10-31,102,Dubai,6,0,26
2025-10-31,201,Lagos,5,0,26
2025-10-31,201,London,13,0,7
2025-10-31,201,New York,11,0,2
2025-10-31,201,Dubai,8,0,25
2025-10-31,202,Lagos,2,0,28
2025-10-31,202,London,3,0,2
2025-10-31,202,New York,13,0,17
2025-10-31,202,Dubai,13,0,27
2025-10-31,301,Lagos,5,0,25
2025-10-31,301,London,9,0,5
2025-10-31,301,New York,9,0,7
2025-10-31,301,Dubai,5,0,32
2025-10-31,401,Lagos,6,0,29
2025-10-31,401,London,6,0,7
2025-10-31,401,New York,4,0,8
2025-10-31,401,Dubai,4,0,33
2025-10-31,501,Lagos,11,0,26
2025-10-31,501,London,6,0,2
2025-10-31,501,New York,3,0,0
2025-10-31,501,Dubai,10,0,34
2025-10-31,601,Lagos,5,0,30
2025-10-31,601,London,6,0,2
2025-10-31,601,New York,6,0,1
2025-10-31,601,Dubai,12,0,25
2025-11-01,101,Lagos,26,0,32
2025-11-01,101,London,41,0,6
2025-11-01,101,New York,6,0,10
2025-11-01,101,Dubai,11,0,30
2025-11-01,102,Lagos,46,0,29
2025-11-01,102,London,45,0,8
2025-11-01,102,New York,4,0,9
2025-11-01,102,Dubai,8,0,32
2025-11-01,201,Lagos,13,0,33
2025-11-01,201,London,12,0,16
2025-11-01,201,New York,14,0,7
2025-11-01,201,Dubai,14,0,34
2025-11-01,202,Lagos,8,0,27
2025-11-01,202,London,5,0,12
2025-11-01,202,New York,12,0,4
2025-11-01,202,Dubai,3,0,33
2025-11-01,301,Lagos,13,0,32
2025-11-01,301,London,14,0,6
2025-11-01,301,New York,12,0,5
2025-11-01,301,Dubai,12,0,30
2025-11-01,401,Lagos,4,0,27
2025-11-01,401,London,11,0,19
2025-11-01,401,New York,4,0,8
2025-11-01,401,Dubai,4,0,28
2025-11-01,501,Lagos,6,0,26
2025-11-01,501,London,10,0,5
2025-11-01,501,New York,6,0,4
2025-11-01,501,Dubai,12,0,29
2025-11-01,601,Lagos,12,0,30
2025-11-01,601,London,6,0,9
2025-11-01,601,New York,7,0,14
2025-11-01,601,Dubai,4,0,31
2025-11-02,101,Lagos,36,0,26
2025-11-02,101,London,38,0,5
2025-11-02,101,New York,3,0,10
2025-11-02,101,Dubai,12,0,33
2025-11-02,102,Lagos,44,0,34
2025-11-02,102,London,35,0,5
2025-11-02,102,New York,6,0,0
2025-11-02,102,Dubai,2,0,26
2025-11-02,201,Lagos,3,0,25
2025-11-02,201,London,11,0,4
2025-11-02,201,New York,6,0,12
2025-11-02,201,Dubai,14,0,32
2025-11-02,202,Lagos,12,0,28
2025-11-02,202,London,9,0,11
2025-11-02,202,New York,10,0,17
2025-11-02,202,Dubai,12,0,28
2025-11-02,301,Lagos,3,0,27
2025-11-02,301,London,10,0,8
2025-11-02,301,New York,9,0,16
2025-11-02,301,Dubai,12,0,28
2025-11-02,401,Lagos,6,0,25
2025-11-02,401,London,7,0,7
2025-11-02,401,New York,3,0,17
2025-11-02,401,Dubai,12,0,34
2025-11-02,501,Lagos,7,0,32
2025-11-02,501,London,4,0,10
2025-11-02,501,New York,3,0,7
2025-11-02,501,Dubai,5,0,30
2025-11-02,601,Lagos,4,0,32
2025-11-02,601,London,9,0,9
2025-11-02,601,New York,14,0,6
2025-11-02,601,Dubai,11,0,34
2025-11-03,101,Lagos,22,0,27
2025-11-03,101,London,42,0,5
2025-11-03,101,New York,10,0,3
2025-11-03,101,Dubai,11,0,33
2025-11-03,102,Lagos,23,0,29
2025-11-03,102,London,34,0,18
2025-11-03,102,New York,13,0,8
2025-11-03,102,Dubai,8,0,27
2025-11-03,201,Lagos,5,0,32
2025-11-03,201,London,7,0,17
2025-11-03,201,New York,11,0,2
2025-11-03,201,Dubai,11,0,28
2025-11-03,202,Lagos,3,0,34
2025-11-03,202,London,6,0,2
2025-11-03,202,New York,13,0,0
2025-11-03,202,Dubai,3,0,31
2025-11-03,301,Lagos,2,0,26
2025-11-03,301,London,11,0,6
2025-11-03,301,New York,14,0,1
2025-11-03,301,Dubai,5,0,30
2025-11-03,401,Lagos,6,0,32
2025-11-03,401,London,12,0,18
2025-11-03,401,New York,12,0,7
2025-11-03,401,Dubai,5,0,34
2025-11-03,501,Lagos,10,0,25
2025-11-03,501,London,2,0,18
2025-11-03,501,New York,14,0,17
2025-11-03,501,Dubai,5,0,32
2025-11-03,601,Lagos,6,0,30
2025-11-03,601,London,14,0,14
2025-11-03,601,New York,6,0,5
2025-11-03,601,Dubai,14,0,34
2025-11-04,101,Lagos,28,0,25
2025-11-04,101,London,37,0,11
2025-11-04,101,New York,10,0,19
2025-11-04,101,Dubai,14,0,25
2025-11-04,102,Lagos,32,0,30
2025-11-04,102,London,32,0,8
2025-11-04,102,New York,12,0,0
2025-11-04,102,Dubai,7,1,26
2025-11-04,201,Lagos,8,0,34
2025-11-04,201,London,3,0,4
2025-11-04,201,New York,14,0,14
2025-11-04,201,Dubai,4,0,32
2025-11-04,202,Lagos,13,0,34
2025-11-04,202,London,5,0,5
2025-11-04,202,New York,6,0,7
2025-11-04,202,Dubai,7,0,28
2025-11-04,301,Lagos,6,0,30
2025-11-04,301,London,12,0,13
2025-11-04,301,New York,12,0,3
2025-11-04,301,Dubai,12,0,27
2025-11-04,401,Lagos,12,0,29
2025-11-04,401,London,10,0,9
2025-11-04,401,New York,9,0,12
2025-11-04,401,Dubai,8,0,34
2025-11-04,501,Lagos,10,0,27
2025-11-04,501,London,14,0,5
2025-11-04,501,New York,6,0,6
2025-11-04,501,Dubai,5,0,25
2025-11-04,601,Lagos,3,0,33
2025-11-04,601,London,6,0,19
2025-11-04,601,New York,2,0,3
2025-11-04,601,Dubai,8,0,26
2025-11-05,101,Lagos,30,0,34
2025-11-05,101,London,33,0,17
2025-11-05,101,New York,2,0,5
2025-11-05,101,Dubai,8,0,34
2025-11-05,102,Lagos,32,0,27
2025-11-05,102,London,36,0,15
2025-11-05,102,New York,7,0,7
2025-11-05,102,Dubai,13,0,32
2025-11-05,201,Lagos,8,0,33
2025-11-05,201,London,11,0,14
2025-11-05,201,New York,4,0,0
2025-11-05,201,Dubai,9,0,27
2025-11-05,202,Lagos,10,0,31
2025-11-05,202,London,12,0,16
2025-11-05,202,New York,4,0,14
2025-11-05,202,Dubai,11,0,28
2025-11-05,301,Lagos,9,0,31
2025-11-05,301,London,9,0,6
2025-11-05,301,New York,13,0,16
2025-11-05,301,Dubai,2,0,28
2025-11-05,401,Lagos,2,0,27
2025-11-05,401,London,2,0,5
2025-11-05,401,New York,12,0,3
2025-11-05,401,Dubai,2,0,30
2025-11-05,501,Lagos,12,0,25
2025-11-05,501,London,6,0,1
2025-11-05,501,New York,7,0,13
2025-11-05,501,Dubai,7,0,27
2025-11-05,601,Lagos,11,0,33
2025-11-05,601,London,10,0,12
2025-11-05,601,New York,2,0,3
2025-11-05,601,Dubai,12,0,34
2025-11-06,101,Lagos,26,0,31
2025-11-06,101,London,32,0,14
2025-11-06,101,New York,7,0,7
2025-11-06,101,Dubai,10,0,29
2025-11-06,102,Lagos,38,0,28
2025-11-06,102,London,44,0,12
2025-11-06,102,New York,14,0,5
2025-11-06,102,Dubai,14,0,30
2025-11-06,201,Lagos,10,0,34
2025-11-06,201,London,12,0,16
2025-11-06,201,New York,5,0,14
2025-11-06,201,Dubai,14,0,32
2025-11-06,202,Lagos,11,0,30
2025-11-06,202,London,11,0,13
2025-11-06,202,New York,9,0,16
2025-11-06,202,Dubai,10,0,31
2025-11-06,301,Lagos,13,0,33
2025-11-06,301,London,8,0,17
2025-11-06,301,New York,12,0,7
2025-11-06,301,Dubai,13,0,28
2025-11-06,401,Lagos,11,0,27
2025-11-06,401,London,13,0,1
2025-11-06,401,New York,9,0,12
2025-11-06,401,Dubai,2,0,26
2025-11-06,501,Lagos,8,0,28
2025-11-06,501,London,13,0,2
2025-11-06,501,New York,10,0,14
2025-11-06,501,Dubai,3,0,32
2025-11-06,601,Lagos,7,0,28
2025-11-06,601,London,4,0,13
2025-11-06,601,New York,11,0,6
2025-11-06,601,Dubai,5,0,25
2025-11-07,101,Lagos,34,0,33
2025-11-07,101,London,29,0,0
2025-11-07,101,New York,12,0,4
2025-11-07,101,Dubai,12,0,28
2025-11-07,102,Lagos,27,0,26
2025-11-07,102,London,38,0,10
2025-11-07,102,New York,13,0,5
2025-11-07,102,Dubai,6,0,30
2025-11-07,201,Lagos,5,0,34
2025-11-07,201,London,13,0,10
2025-11-07,201,New York,3,0,11
2025-11-07,201,Dubai,9,0,30
2025-11-07,202,Lagos,14,0,29
2025-11-07,202,London,12,0,7
2025-11-07,202,New York,4,0,17
2025-11-07,202,Dubai,8,0,34
2025-11-07,301,Lagos,14,0,26
2025-11-07,301,London,12,0,14
2025-11-07,301,New York,13,0,18
2025-11-07,301,Dubai,13,0,34
2025-11-07,401,Lagos,11,0,28
2025-11-07,401,London,11,0,10
2025-11-07,401,New York,13,0,6
2025-11-07,401,Dubai,13,0,28
2025-11-07,501,Lagos,10,0,29
2025-11-07,501,London,4,0,12
2025-11-07,501,New York,14,0,16
2025-11-07,501,Dubai,6,0,34
2025-11-07,601,Lagos,14,0,30
2025-11-07,601,London,10,0,2
2025-11-07,601,New York,10,0,8
2025-11-07,601,Dubai,12,0,26
2025-11-08,101,Lagos,42,0,27
2025-11-08,101,London,35,0,16
2025-11-08,101,New York,10,0,11
2025-11-08,101,Dubai,4,0,27
2025-11-08,102,Lagos,87,1,29
2025-11-08,102,London,28,0,2
2025-11-08,102,New York,2,0,15
2025-11-08,102,Dubai,10,0,29
2025-11-08,201,Lagos,6,0,26
2025-11-08,201,London,14,0,10
2025-11-08,201,New York,12,0,2
2025-11-08,201,Dubai,10,0,30
2025-11-08,202,Lagos,14,0,26
2025-11-08,202,London,11,0,7
2025-11-08,202,New York,14,0,1
2025-11-08,202,Dubai,5,0,30
2025-11-08,301,Lagos,10,0,29
2025-11-08,301,London,13,0,13
2025-11-08,301,New York,9,0,7
2025-11-08,301,Dubai,8,0,34
2025-11-08,401,Lagos,11,0,29
2025-11-08,401,London,11,0,6
2025-11-08,401,New York,8,0,17
2025-11-08,401,Dubai,9,0,33
2025-11-08,501,Lagos,7,0,33
2025-11-08,501,London,8,0,7
2025-11-08,501,New York,3,0,14
2025-11-08,501,Dubai,4,0,30
2025-11-08,601,Lagos,14,0,33
2025-11-08,601,London,3,0,4
2025-11-08,601,New York,14,0,5
2025-11-08,601,Dubai,8,0,30
2025-11-09,101,Lagos,29,0,25
2025-11-09,101,London,41,0,5
2025-11-09,101,New York,2,0,16
2025-11-09,101,Dubai,6,0,25
2025-11-09,102,Lagos,29,0,29
2025-11-09,102,London,43,0,9
2025-11-09,102,New York,6,0,14
2025-11-09,102,Dubai,3,0,28
2025-11-09,201,Lagos,12,0,31
2025-11-09,201,London,10,0,11
2025-11-09,201,New York,3,0,17
2025-11-09,201,Dubai,10,0,32
2025-11-09,202,Lagos,7,0,27
2025-11-09,202,London,6,0,16
2025-11-09,202,New York,6,0,4
2025-11-09,202,Dubai,8,0,31
2025-11-09,301,Lagos,3,0,25
2025-11-09,301,London,14,0,19
2025-11-09,301,New York,11,0,6
2025-11-09,301,Dubai,7,0,27
2025-11-09,401,Lagos,3,0,33
2025-11-09,401,London,11,0,10
2025-11-09,401,New York,4,0,2
2025-11-09,401,Dubai,2,0,31
2025-11-09,501,Lagos,6,0,30
2025-11-09,501,London,2,0,11
2025-11-09,501,New York,6,0,18
2025-11-09,501,Dubai,6,0,32
2025-11-09,601,Lagos,3,0,26
2025-11-09,601,London,12,0,19
2025-11-09,601,New York,11,0,17
2025-11-09,601,Dubai,14,0,29
2025-11-10,101,Lagos,38,0,25
2025-11-10,101,London,29,0,3
2025-11-10,101,New York,2,0,19
2025-11-10,101,Dubai,12,0,29
2025-11-10,102,Lagos,37,0,34
2025-11-10,102,London,36,0,6
2025-11-10,102,New York,14,0,9
2025-11-10,102,Dubai,11,0,34
2025-11-10,201,Lagos,10,0,31
2025-11-10,201,London,14,0,10
2025-11-10,201,New York,2,0,8
2025-11-10,201,Dubai,10,0,34
2025-11-10,202,Lagos,4,0,32
2025-11-10,202,London,10,0,18
2025-11-10,202,New York,14,0,14
2025-11-10,202,Dubai,5,0,33
2025-11-10,301,Lagos,8,0,26
2025-11-10,301,London,2,0,13
2025-11-10,301,New York,9,0,4
2025-11-10,301,Dubai,12,0,30
2025-11-10,401,Lagos,2,0,28
2025-11-10,401,London,7,0,15
2025-11-10,401,New York,9,0,7
2025-11-10,401,Dubai,11,0,25
2025-11-10,501,Lagos,10,0,33
2025-11-10,501,London,6,1,4
2025-11-10,501,New York,7,0,15
2025-11-10,501,Dubai,11,0,28
2025-11-10,601,Lagos,11,0,33
2025-11-10,601,London,4,0,18
2025-11-10,601,New York,3,0,3
2025-11-10,601,Dubai,6,0,31
2025-11-11,101,Lagos,24,0,30
2025-11-11,101,London,38,0,13
2025-11-11,101,New York,9,0,19
2025-11-11,101,Dubai,12,0,34
2025-11-11,102,Lagos,40,0,25
2025-11-11,102,London,31,0,0
2025-11-11,102,New York,8,0,19
2025-11-11,102,Dubai,12,0,33
2025-11-11,201,Lagos,7,1,28
2025-11-11,201,London,13,0,17
2025-11-11,201,New York,14,0,18
2025-11-11,201,Dubai,14,0,30
2025-11-11,202,Lagos,11,0,30
2025-11-11,202,London,9,0,16
2025-11-11,202,New York,11,0,11
2025-11-11,202,Dubai,5,0,31
