date,warehouse_location,category,product_name,base_price,is_promotion,local_temp_c,reorder_point,storage_cost_per_unit,current_stock_on_hand,supplier_lead_time_days,rolling_avg_7d,rolling_avg_30d,units_sold
2025-03-10,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,7.71,8.00,13
2025-03-11,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,8.29,8.30,13
2025-03-12,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,8.14,8.53,2
2025-03-13,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,8.14,8.37,10
2025-03-14,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,7.86,8.50,13
2025-03-15,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,9.43,8.57,11
2025-03-16,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,10.14,8.53,7
2025-03-17,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,9.86,8.30,2
2025-03-18,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,8.29,7.93,8
2025-03-19,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,7.57,7.93,10
2025-03-20,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,8.71,8.07,11
2025-03-21,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,8.86,8.27,2
2025-03-22,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,7.29,7.97,9
2025-03-23,Dubai,"Face Shapers","V-Line Face Lifter",45,1,34,38,2.04,114,25,7.00,8.20,12
2025-03-24,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,7.71,8.20,3
2025-03-25,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,7.86,8.23,3
2025-03-26,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,7.14,8.10,12
2025-03-27,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,7.43,8.23,3
2025-03-28,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,6.29,8.27,6
2025-03-29,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,6.86,7.43,6
2025-03-30,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,6.43,7.50,3
2025-03-31,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,5.14,7.53,11
2025-04-01,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,6.29,7.83,4
2025-04-02,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,6.43,7.60,2
2025-04-03,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,5.00,7.37,3
2025-04-04,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,5.00,7.00,6
2025-04-05,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,5.00,7.13,13
2025-04-06,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,6.00,7.17,3
2025-04-07,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,6.00,7.20,10
2025-04-08,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,5.86,7.33,11
2025-04-09,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,6.86,7.40,6
2025-04-10,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,7.43,7.17,6
2025-04-11,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,7.86,6.93,8
2025-04-12,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,8.14,7.13,14
2025-04-13,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,8.29,7.27,3
2025-04-14,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,8.29,6.93,12
2025-04-15,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,8.57,6.97,8
2025-04-16,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,8.14,7.00,9
2025-04-17,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,8.57,7.23,6
2025-04-18,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,8.57,7.17,4
2025-04-19,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,8.00,6.97,3
2025-04-20,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,6.43,6.70,9
2025-04-21,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,7.29,6.93,13
2025-04-22,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,7.43,7.07,8
2025-04-23,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,7.43,6.93,14
2025-04-24,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,8.14,7.30,7
2025-04-25,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,8.29,7.43,7
2025-04-26,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,8.71,7.27,12
2025-04-27,Dubai,"Face Shapers","V-Line Face Lifter",45,1,28,38,2.04,114,25,10.00,7.57,39
2025-04-28,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,14.29,8.67,14
2025-04-29,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,14.43,8.93,6
2025-04-30,Dubai,"Face Shapers","V-Line Face Lifter",45,1,27,38,2.04,114,25,14.14,9.03,11
2025-05-01,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,13.71,9.03,8
2025-05-02,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,13.86,9.17,4
2025-05-03,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,13.43,9.23,3
2025-05-04,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,12.14,9.23,3
2025-05-05,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,7.00,9.13,9
2025-05-06,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,6.29,9.00,5
2025-05-07,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,6.14,9.07,7
2025-05-08,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,5.57,8.97,4
2025-05-09,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,5.00,8.73,4
2025-05-10,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,5.00,8.67,7
2025-05-11,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,5.57,8.70,14
2025-05-12,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,7.14,8.90,8
2025-05-13,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,7.00,8.70,3
2025-05-14,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,6.71,8.70,2
2025-05-15,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,6.00,8.37,4
2025-05-16,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,6.00,8.23,4
2025-05-17,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,6.00,8.07,10
2025-05-18,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,6.43,8.20,3
2025-05-19,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,4.86,8.17,3
2025-05-20,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,4.14,8.17,2
2025-05-21,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,4.00,7.93,7
2025-05-22,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,4.71,7.73,5
2025-05-23,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,4.86,7.63,8
2025-05-24,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,5.43,7.43,7
2025-05-25,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,5.00,7.43,6
2025-05-26,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,5.43,7.40,8
2025-05-27,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,6.14,7.27,12
2025-05-28,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,7.57,6.37,9
2025-05-29,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,7.86,6.20,14
2025-05-30,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,9.14,6.47,11
2025-05-31,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,9.57,6.47,8
2025-06-01,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,9.71,6.47,8
2025-06-02,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,10.00,6.60,14
2025-06-03,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,10.86,6.97,7
2025-06-04,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,10.14,7.10,10
2025-06-05,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,10.29,7.13,7
2025-06-06,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,9.29,7.20,4
2025-06-07,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,8.29,7.10,11
2025-06-08,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,8.71,7.33,6
2025-06-09,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,8.43,7.40,5
2025-06-10,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,7.14,7.33,11
2025-06-11,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,7.71,7.23,10
2025-06-12,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,7.71,7.30,2
2025-06-13,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,7.00,7.27,14
2025-06-14,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,8.43,7.67,6
2025-06-15,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,7.71,7.73,8
2025-06-16,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,8.00,7.87,2
2025-06-17,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,7.57,7.60,10
2025-06-18,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,7.43,7.83,13
2025-06-19,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,7.86,8.17,12
2025-06-20,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,9.29,8.50,8
2025-06-21,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,8.43,8.53,4
2025-06-22,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,8.14,8.50,4
2025-06-23,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,7.57,8.37,7
2025-06-24,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,8.29,8.37,5
2025-06-25,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,7.57,8.33,5
2025-06-26,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,6.43,8.23,9
2025-06-27,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,6.00,8.13,11
2025-06-28,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,6.43,8.20,7
2025-06-29,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,6.86,7.97,6
2025-06-30,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,7.14,7.80,12
2025-07-01,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,7.86,7.93,3
2025-07-02,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,7.57,7.77,13
2025-07-03,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,8.71,7.73,8
2025-07-04,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,8.57,7.77,2
2025-07-05,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,7.29,7.50,6
2025-07-06,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,7.14,7.47,11
2025-07-07,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,7.86,7.70,6
2025-07-08,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,7.00,7.53,3
2025-07-09,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,7.00,7.43,14
2025-07-10,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,7.14,7.73,12
2025-07-11,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,7.71,7.77,7
2025-07-12,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,8.43,7.67,2
2025-07-13,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,7.86,7.67,5
2025-07-14,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,7.00,7.37,14
2025-07-15,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,8.14,7.63,6
2025-07-16,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,8.57,7.57,5
2025-07-17,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,7.29,7.67,11
2025-07-18,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,7.14,7.70,13
2025-07-19,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,8.00,7.70,6
2025-07-20,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,8.57,7.50,7
2025-07-21,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,8.86,7.47,5
2025-07-22,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,7.57,7.50,11
2025-07-23,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,8.29,7.73,6
2025-07-24,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,8.43,7.70,2
2025-07-25,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,7.14,7.60,7
2025-07-26,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,6.29,7.67,6
2025-07-27,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,6.29,7.57,12
2025-07-28,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,7.00,7.60,9
2025-07-29,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,7.57,7.67,14
2025-07-30,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,8.00,7.93,13
2025-07-31,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,9.00,7.97,5
2025-08-01,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,9.43,8.03,8
2025-08-02,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,9.57,7.87,6
2025-08-03,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,9.57,7.80,5
2025-08-04,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,8.57,7.90,7
2025-08-05,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,8.29,7.93,2
2025-08-06,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,6.57,7.63,8
2025-08-07,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,5.86,7.70,10
2025-08-08,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,6.57,7.93,10
2025-08-09,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,6.86,7.80,10
2025-08-10,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,7.43,7.73,11
2025-08-11,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,8.29,7.87,14
2025-08-12,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,9.29,8.27,7
2025-08-13,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,10.00,8.33,8
2025-08-14,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,10.00,8.13,11
2025-08-15,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,10.14,8.30,12
2025-08-16,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,10.43,8.53,13
2025-08-17,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,10.86,8.60,12
2025-08-18,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,11.00,8.57,10
2025-08-19,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,10.43,8.70,14
2025-08-20,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,11.43,8.93,2
2025-08-21,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,10.57,8.83,14
2025-08-22,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,11.00,8.93,7
2025-08-23,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,10.29,8.97,2
2025-08-24,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,8.71,8.97,5
2025-08-25,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,7.71,8.90,9
2025-08-26,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,7.57,9.00,2
2025-08-27,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,5.86,8.67,4
2025-08-28,Dubai,"Face Shapers","V-Line Face Lifter",45,1,26,38,2.04,114,25,6.14,8.50,25
2025-08-29,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,7.71,8.87,3
2025-08-30,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,7.14,8.53,7
2025-08-31,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,7.86,8.60,5
2025-09-01,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,7.86,8.50,10
2025-09-02,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,8.00,8.63,12
2025-09-03,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,9.43,8.87,11
2025-09-04,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,10.43,9.00,7
2025-09-05,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,7.86,9.17,13
2025-09-06,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,9.29,9.33,9
2025-09-07,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,9.57,9.30,5
2025-09-08,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,9.57,9.13,3
2025-09-09,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,8.57,8.90,14
2025-09-10,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,8.86,9.00,10
2025-09-11,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,8.71,8.87,6
2025-09-12,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,8.57,8.83,8
2025-09-13,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,7.86,8.83,7
2025-09-14,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,7.57,8.70,8
2025-09-15,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,8.00,8.57,3
2025-09-16,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,8.00,8.23,5
2025-09-17,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,6.71,8.00,7
2025-09-18,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,6.29,7.90,13
2025-09-19,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,7.29,7.87,9
2025-09-20,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,7.43,8.10,6
2025-09-21,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,7.29,7.83,8
2025-09-22,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,7.29,7.87,11
2025-09-23,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,8.43,8.17,12
2025-09-24,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,9.43,8.40,3
2025-09-25,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,8.86,8.20,3
2025-09-26,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,7.43,8.23,4
2025-09-27,Dubai,"Face Shapers","V-Line Face Lifter",45,1,31,38,2.04,114,25,6.71,8.23,41
2025-09-28,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,11.71,8.77,12
2025-09-29,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,12.29,9.07,6
2025-09-30,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,11.57,9.03,2
2025-10-01,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,10.14,8.93,5
2025-10-02,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,10.43,8.77,4
2025-10-03,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,10.57,8.50,5
2025-10-04,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,10.71,8.30,9
2025-10-05,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,6.14,8.37,2
2025-10-06,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,4.71,8.00,14
2025-10-07,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,5.86,8.17,9
2025-10-08,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,6.86,8.30,11
2025-10-09,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,7.71,8.57,6
2025-10-10,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,8.00,8.30,10
2025-10-11,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,8.71,8.30,7
2025-10-12,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,8.43,8.33,8
2025-10-13,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,9.29,8.33,11
2025-10-14,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,8.86,8.47,3
2025-10-15,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,8.00,8.30,10
2025-10-16,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,7.86,8.53,4
2025-10-17,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,7.57,8.50,4
2025-10-18,Dubai,"Face Shapers","V-Line Face Lifter",45,0,31,38,2.04,114,25,6.71,8.40,6
2025-10-19,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,6.57,8.17,4
2025-10-20,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,6.00,8.00,4
2025-10-21,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,5.00,7.93,9
2025-10-22,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,5.86,7.97,5
2025-10-23,Dubai,"Face Shapers","V-Line Face Lifter",45,0,26,38,2.04,114,25,5.14,7.77,14
2025-10-24,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,6.57,7.83,7
2025-10-25,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,7.00,7.97,7
2025-10-26,Dubai,"Face Shapers","V-Line Face Lifter",45,0,28,38,2.04,114,25,7.14,8.10,10
2025-10-27,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,8.00,8.30,5
2025-10-28,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,8.14,7.10,7
2025-10-29,Dubai,"Face Shapers","V-Line Face Lifter",45,0,33,38,2.04,114,25,7.86,6.93,10
2025-10-30,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,8.57,7.07,11
2025-10-31,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,8.14,7.37,10
2025-11-01,Dubai,"Face Shapers","V-Line Face Lifter",45,0,29,38,2.04,114,25,8.57,7.53,12
2025-11-02,Dubai,"Face Shapers","V-Line Face Lifter",45,0,30,38,2.04,114,25,9.29,7.80,5
2025-11-03,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,8.57,7.80,5
2025-11-04,Dubai,"Face Shapers","V-Line Face Lifter",45,0,25,38,2.04,114,25,8.57,7.67,5
2025-11-05,Dubai,"Face Shapers","V-Line Face Lifter",45,0,27,38,2.04,114,25,8.29,7.77,7
2025-11-06,Dubai,"Face Shapers","V-Line Face Lifter",45,0,32,38,2.04,114,25,7.86,7.53,3
2025-11-07,Dubai,"Face Shapers","V-Line Face Lifter",45,0,34,38,2.04,114,25,6.71,7.33,6
